"","Miasto Wrocław","Miasto Szczecin","Bialski","Łomżyński","Wrocławski","Nowotarski","Oświęcimski","Zielonogórski","Kaliski","Poznański","Siedlecki","Ostrołęcki","Białostocki","Miasto Kraków","Olsztyński","Ełcki","Trójmiejski","Gdański","Słupski","Opolski","Bydgosko-toruński","Radomski","Skierniewicki","Kielecki","Sandomiersko-jędrzejowski","Nyski","Puławski","Włocławski","Łódzki","Chojnicki","Starogardzki","Miasto Łódź","Leszczyński","Jeleniogórski","Legnicko-głogowski","Tarnobrzeski","Koniński","Szczecinecko-pyrzycki","Tyski","Sieradzki","Rzeszowski","Szczeciński","Bytomski","Gliwicki","Katowicki","Koszaliński","Suwalski","Lubelski","Wałbrzyski","Miasto Warszawa","Tarnowski","Piotrkowski","Warszawski wschodni","Pilski","Nowosądecki","Elbląski","Sosnowiecki","Krośnieński","Krakowski","Częstochowski","Grudziądzki","Chełmsko-zamojski","Bielski","Rybnicki","Miasto Poznań","Warszawski zachodni","Inowrocławski","Świecki","Gorzowski","Przemyski","Żyrardowski","Ciechanowski","Płocki"
"72",-0.6,-1.6,-2,-1.5,-1.4,-1.7,-1,-2.1,-1.3,-1.1,-1.5,-1.9,-1.9,-0.8,-2.2,-3.5,-0.9,-1.8,-2.9,-1.3,-1,-2.6,-1.8,-2.2,-1.5,-2.6,-2,-3.4,-2,-2.7,-2.1,-1.6,-0.9,-2.1,-1.2,-1.7,-2.4,-2.5,-0.8,-1.8,-1.7,-2.7,-2.6,-1,-0.9,-2.3,-2.1,-1.2,-2.6,-0.6,-1.4,-1.7,-2.1,-1.8,-1.8,-2.2,-2.1,-2.2,-1.3,-2,-2.3,-1.3,-1,-1.6,-0.5,-1.2,-2.7,-2.2,-1.9,-1.7,-1.3,-2.6,-1.8
"73",-0.6,-1.5,-2.2,-1.6,-1.5,-1.7,-1.1,-1.8,-1.3,-0.9,-1.6,-1.9,-2,-0.8,-2.1,-3.6,-0.8,-1.7,-2.7,-1.2,-1,-2.5,-1.8,-2.1,-1.4,-2.8,-2.2,-3.5,-2.1,-2.8,-2,-1.5,-1,-2.1,-1.3,-1.8,-2.4,-2.9,-0.8,-1.7,-1.7,-2.8,-2.8,-1,-0.899999999999999,-2.5,-2.3,-1.3,-2.6,-0.7,-1.5,-1.8,-2.1,-2,-1.8,-2.2,-2.2,-2.2,-1.3,-2.2,-2.4,-1.5,-1,-1.6,-0.4,-1.2,-2.8,-2.3,-2,-1.7,-1.2,-2.4,-2
"74",-0.5,-1.5,-2.1,-1.5,-1.4,-1.7,-1.1,-1.5,-1.2,-0.9,-1.5,-2,-1.9,-0.8,-2.1,-3.4,-0.8,-1.5,-2.5,-1.4,-1.1,-2.5,-1.6,-1.9,-1.3,-2.9,-2.1,-3.5,-2.1,-2.8,-1.7,-1.5,-0.9,-2.1,-1.1,-1.7,-2.2,-2.7,-0.8,-1.6,-1.7,-2.8,-2.7,-1,-0.899999999999999,-2.4,-1.9,-1.3,-2.4,-0.6,-1.5,-1.9,-2.1,-2.1,-1.7,-2.3,-2.1,-2.1,-1.2,-2.2,-2.4,-1.5,-0.899999999999999,-1.8,-0.5,-1.2,-2.7,-2.3,-2,-1.8,-1.1,-2.2,-2
"75",-0.5,-1.5,-2,-1.3,-1.3,-1.6,-1,-1.5,-1.1,-0.9,-1.4,-1.9,-1.7,-0.7,-2,-3,-0.8,-1.2,-2.4,-1.3,-1,-2.3,-1.6,-1.5,-0.899999999999999,-2.9,-1.9,-3.2,-1.8,-2.5,-1.5,-1.5,-0.9,-1.9,-0.999999999999999,-1.4,-2,-2.4,-0.7,-1.2,-1.5,-2.6,-2.6,-1,-0.8,-2.2,-1.5,-1.3,-2.3,-0.7,-1.3,-1.7,-1.9,-1.9,-1.4,-2.2,-2,-2,-1.1,-2,-2.3,-1.2,-0.9,-1.6,-0.4,-1.1,-2.8,-2,-1.8,-1.6,-1.2,-2.1,-1.7
"76",-0.5,-1.4,-1.8,-1.2,-1.2,-1.3,-0.899999999999999,-1.5,-1,-0.7,-1.4,-1.7,-1.6,-0.7,-2,-2.9,-0.7,-1,-2.1,-1.2,-0.9,-2.1,-1.4,-1.3,-0.9,-2.7,-1.8,-2.9,-1.8,-2.3,-1.2,-1.6,-0.7,-1.8,-0.8,-1.1,-1.9,-2.2,-0.6,-1,-1.2,-2.4,-2.4,-0.899999999999999,-0.8,-2,-1.3,-1.2,-2.1,-0.7,-1.3,-1.5,-1.8,-1.7,-1.3,-2.1,-1.9,-1.8,-1.1,-1.9,-2,-1.2,-0.7,-1.4,-0.4,-1.1,-2.5,-2,-1.8,-1.6,-1.1,-1.8,-1.5
"77",-0.5,-1.5,-1.4,-1.4,-1.1,-1.2,-0.9,-1.4,-1,-0.7,-1.3,-1.6,-1.5,-0.6,-1.9,-2.8,-0.7,-1,-1.9,-1.2,-0.9,-2,-1.4,-1.2,-0.8,-2.9,-1.3,-2.7,-1.6,-2.2,-0.9,-1.6,-0.7,-1.7,-0.8,-1.2,-1.8,-2.5,-0.5,-0.9,-1.1,-2.3,-2.3,-0.9,-0.8,-2,-1.3,-1.1,-1.9,-0.6,-1.2,-1.3,-1.8,-1.6,-1.3,-2,-1.8,-1.7,-1.1,-1.7,-2.1,-1.3,-0.7,-1.6,-0.3,-1.1,-2.4,-1.9,-1.7,-1.5,-0.899999999999999,-1.7,-1.5
"78",-0.5,-1.5,-1.2,-1.3,-1,-1.1,-0.8,-1.2,-0.8,-0.7,-1.2,-1.6,-1.4,-0.6,-1.9,-2.7,-0.7,-0.8,-1.6,-1.1,-0.8,-2,-1.1,-1.1,-0.699999999999999,-2.5,-0.800000000000001,-2.5,-1.5,-2,-0.899999999999999,-1.5,-0.7,-1.6,-0.7,-1.1,-1.7,-2.4,-0.5,-0.699999999999999,-0.9,-2.1,-2,-0.8,-0.8,-1.9,-1.1,-1.1,-1.8,-0.7,-1.1,-1.2,-1.7,-1.5,-1.2,-1.9,-1.7,-1.6,-0.9,-1.6,-1.9,-1.1,-0.8,-1.3,-0.4,-1.1,-2.2,-1.8,-1.4,-1.4,-0.800000000000001,-1.6,-1.4
"79",-0.6,-1.2,-1.1,-1.4,-1.1,-1.1,-0.8,-1.1,-0.7,-0.7,-1.4,-1.6,-1.4,-0.5,-1.9,-2.7,-0.7,-0.7,-1.2,-1.1,-0.8,-1.9,-1.1,-0.9,-0.8,-2.2,-0.600000000000001,-2.6,-1.5,-1.9,-0.899999999999999,-1.3,-0.7,-1.5,-0.7,-1,-1.6,-2.5,-0.5,-0.8,-0.9,-2,-1.8,-0.9,-0.9,-1.7,-1.1,-1.1,-1.7,-0.6,-1,-1,-1.5,-1.4,-1.1,-1.8,-1.6,-1.5,-0.8,-1.6,-1.9,-1.3,-0.8,-1.4,-0.4,-0.9,-2.3,-1.9,-1.3,-1.3,-0.800000000000001,-1.5,-1.3
"80",-0.5,-1.2,-1,-1.3,-1,-1.3,-0.899999999999999,-1.2,-0.6,-0.7,-1.3,-1.6,-1.4,-0.5,-2.1,-2.7,-0.7,-0.800000000000001,-1,-1.1,-0.8,-1.9,-1,-1,-0.699999999999999,-2.1,-0.7,-2.5,-1.4,-1.9,-1,-1.4,-0.7,-1.4,-0.7,-1.1,-1.6,-2.6,-0.5,-0.8,-1,-2,-1.7,-0.9,-1,-1.7,-1.1,-1.1,-1.8,-0.6,-1,-1.1,-1.4,-1.4,-1.1,-1.8,-1.6,-1.6,-0.899999999999999,-1.5,-1.7,-1.3,-0.8,-1.4,-0.4,-0.8,-2.4,-1.8,-1.2,-1.3,-0.7,-1.5,-1.3
"81",-0.5,-1.2,-0.800000000000001,-1.3,-0.9,-1.2,-0.9,-1.1,-0.6,-0.7,-1.3,-1.6,-1.4,-0.6,-2,-2.7,-0.7,-0.8,-0.9,-1.1,-0.7,-1.7,-1,-0.800000000000001,-0.7,-2,-0.6,-2.5,-1.3,-1.9,-0.899999999999999,-1.2,-0.7,-1.4,-0.600000000000001,-1.2,-1.4,-2.3,-0.6,-0.8,-0.9,-1.9,-1.6,-0.9,-0.9,-1.5,-0.9,-1.2,-1.7,-0.7,-1,-1,-1.2,-1.4,-1.1,-1.6,-1.6,-1.4,-1,-1.5,-1.6,-1.2,-0.7,-1.4,-0.4,-0.7,-2.2,-1.7,-1,-1.4,-0.8,-1.3,-1.3
"82",-0.4,-0.8,-0.6,-1.1,-0.800000000000001,-1.1,-0.7,-1,-0.5,-0.6,-0.9,-1.4,-1.1,-0.4,-1.6,-2.3,-0.4,-0.8,-0.8,-0.8,-0.5,-1.4,-0.600000000000001,-0.699999999999999,-0.6,-1.4,-0.5,-2.4,-1,-1.4,-0.6,-0.9,-0.5,-0.899999999999999,-0.399999999999999,-1.2,-1.3,-2,-0.4,-0.6,-0.800000000000001,-1.6,-1.3,-0.800000000000001,-0.8,-1.1,-0.6,-0.899999999999999,-1.3,-0.6,-0.9,-0.7,-0.800000000000001,-1,-0.8,-1.2,-1.4,-1.2,-0.7,-1.1,-1.2,-1.1,-0.6,-1.2,-0.3,-0.6,-2,-1.4,-0.8,-1.4,-0.600000000000001,-1,-1.1
"83",-0.3,-0.8,-0.600000000000001,-1,-0.7,-0.899999999999999,-0.600000000000001,-0.8,-0.4,-0.6,-0.899999999999999,-1.4,-0.9,-0.4,-1.6,-2.2,-0.4,-0.7,-0.6,-0.7,-0.5,-1.2,-0.5,-0.6,-0.399999999999999,-1.3,-0.399999999999999,-2.1,-0.9,-1.3,-0.5,-0.9,-0.4,-0.699999999999999,-0.300000000000001,-1.2,-1.3,-1.8,-0.3,-0.5,-0.700000000000001,-1.4,-1.3,-0.7,-0.8,-1.1,-0.399999999999999,-0.899999999999999,-0.800000000000001,-0.6,-0.8,-0.6,-0.9,-0.899999999999999,-0.699999999999999,-0.9,-1.3,-1.1,-0.7,-1.1,-1.1,-1,-0.6,-1,-0.3,-0.6,-1.7,-1.3,-0.600000000000001,-1.2,-0.600000000000001,-0.6,-1
"84",-0.2,-0.5,-0.800000000000001,-0.9,-0.5,-0.8,-0.6,-0.9,-0.4,-0.4,-0.8,-1.2,-0.9,-0.4,-1.4,-1.9,-0.2,-0.5,-0.7,-0.8,-0.6,-1,-0.6,-0.5,-0.5,-1.3,-0.3,-1.9,-1,-0.799999999999999,-0.4,-0.899999999999999,-0.4,-0.7,-0.5,-1.1,-1.2,-1.5,-0.2,-0.4,-0.5,-1.1,-1.3,-0.6,-0.8,-1.2,-0.4,-0.8,-0.899999999999999,-0.5,-1,-0.5,-0.8,-0.899999999999999,-0.699999999999999,-0.9,-1.2,-1,-0.5,-0.9,-1,-1.1,-0.5,-1.1,-0.2,-0.4,-1.5,-1.4,-0.5,-1.3,-0.6,-0.700000000000001,-0.9
"85",-0.3,-0.5,-0.700000000000001,-0.800000000000001,-0.5,-0.7,-0.6,-1,-0.4,-0.5,-0.8,-1.2,-0.800000000000001,-0.3,-1.4,-1.8,-0.2,-0.5,-0.600000000000001,-0.8,-0.600000000000001,-1.1,-0.7,-0.5,-0.6,-1.2,-0.3,-1.5,-0.8,-0.800000000000001,-0.399999999999999,-0.9,-0.4,-0.699999999999999,-0.4,-1.1,-1.2,-1.4,-0.1,-0.5,-0.6,-1.1,-1.1,-0.699999999999999,-0.7,-1.2,-0.300000000000001,-0.7,-0.899999999999999,-0.5,-0.9,-0.5,-0.600000000000001,-0.7,-0.899999999999999,-1,-1.1,-0.9,-0.5,-0.800000000000001,-1,-0.9,-0.5,-1,-0.2,-0.4,-1.4,-1.3,-0.600000000000001,-1.2,-0.7,-0.600000000000001,-0.800000000000001
"86",-0.3,-0.6,-0.699999999999999,-0.899999999999999,-0.5,-0.7,-0.6,-0.9,-0.4,-0.5,-0.9,-1.1,-1,-0.3,-1.4,-1.9,-0.2,-0.600000000000001,-0.5,-0.8,-0.6,-1.1,-0.600000000000001,-0.699999999999999,-0.600000000000001,-1.2,-0.3,-1.5,-0.800000000000001,-0.700000000000001,-0.399999999999999,-0.9,-0.5,-0.6,-0.5,-1.1,-1.4,-1.3,-0.2,-0.5,-0.6,-1,-1.1,-0.7,-0.8,-1,-0.6,-0.7,-1,-0.5,-0.9,-0.399999999999999,-0.7,-0.7,-0.9,-0.899999999999999,-1,-0.800000000000001,-0.5,-0.9,-0.9,-0.899999999999999,-0.4,-0.899999999999999,-0.2,-0.3,-1.5,-1.3,-0.6,-1.1,-0.7,-0.6,-0.800000000000001
"87",-0.3,-0.5,-0.6,-1,-0.4,-0.699999999999999,-0.6,-0.800000000000001,-0.3,-0.4,-0.899999999999999,-1.1,-0.9,-0.4,-1.4,-2,-0.2,-0.5,-0.4,-0.7,-0.6,-1.1,-0.5,-0.800000000000001,-0.8,-1,-0.3,-1.7,-0.7,-0.6,-0.2,-0.8,-0.3,-0.5,-0.5,-1.2,-1.3,-1.3,-0.2,-0.8,-0.6,-0.9,-1.1,-0.7,-0.7,-1,-0.700000000000001,-0.600000000000001,-1,-0.4,-1,-0.399999999999999,-0.6,-0.8,-1,-0.799999999999999,-1,-0.799999999999999,-0.5,-0.899999999999999,-0.9,-1,-0.4,-0.899999999999999,-0.2,-0.3,-1.6,-1.8,-0.7,-1.1,-0.6,-0.6,-0.9
"88",-0.3,-0.4,-0.6,-0.899999999999999,-0.5,-0.800000000000001,-0.5,-0.899999999999999,-0.3,-0.4,-0.8,-1.1,-0.899999999999999,-0.3,-1.3,-1.9,-0.2,-0.6,-0.3,-0.8,-0.6,-1.1,-0.5,-0.799999999999999,-0.7,-1,-0.2,-1.6,-0.7,-0.5,-0.199999999999999,-0.699999999999999,-0.4,-0.4,-0.6,-1.3,-1.2,-1.2,-0.1,-0.7,-0.7,-0.8,-1.2,-0.8,-0.7,-1,-0.699999999999999,-0.7,-1,-0.4,-0.8,-0.399999999999999,-0.4,-0.9,-0.8,-0.899999999999999,-1,-0.800000000000001,-0.4,-0.7,-0.699999999999999,-0.800000000000001,-0.4,-0.9,-0.0999999999999999,-0.3,-1.6,-1.5,-0.7,-1.2,-0.6,-0.699999999999999,-0.9
"89",-0.3,-0.3,-0.6,-0.8,-0.4,-0.7,-0.6,-0.800000000000001,-0.2,-0.4,-0.8,-1.1,-1,-0.3,-1.3,-1.8,-0.2,-0.5,-0.300000000000001,-0.6,-0.5,-1,-0.4,-0.600000000000001,-0.600000000000001,-0.6,-0.4,-1.6,-0.7,-0.499999999999999,-0.4,-0.7,-0.3,-0.3,-0.6,-1.1,-1.2,-1,-0.2,-0.699999999999999,-0.700000000000001,-0.699999999999999,-1.1,-0.7,-0.6,-0.899999999999999,-0.600000000000001,-0.6,-0.899999999999999,-0.4,-0.7,-0.3,-0.399999999999999,-0.8,-0.7,-0.9,-1,-0.600000000000001,-0.4,-0.699999999999999,-0.699999999999999,-0.6,-0.3,-0.7,-0.0999999999999999,-0.3,-1.5,-1.4,-0.600000000000001,-1.1,-0.600000000000001,-0.800000000000001,-0.9
"90",-0.3,-0.2,-0.600000000000001,-0.8,-0.5,-0.8,-0.600000000000001,-0.8,-0.2,-0.3,-0.800000000000001,-1,-1,-0.3,-1,-1.7,-0.1,-0.5,-0.3,-0.600000000000001,-0.6,-0.799999999999999,-0.5,-0.6,-0.4,-0.499999999999999,-0.399999999999999,-1.5,-0.7,-0.5,-0.4,-0.7,-0.3,-0.2,-0.600000000000001,-0.9,-1.2,-0.799999999999999,-0.3,-0.600000000000001,-0.6,-0.7,-1,-0.8,-0.7,-0.999999999999999,-0.6,-0.6,-1,-0.3,-0.699999999999999,-0.300000000000001,-0.399999999999999,-0.600000000000001,-0.7,-0.9,-1,-0.6,-0.6,-0.7,-0.700000000000001,-0.5,-0.3,-0.7,-0.1,-0.3,-1.3,-1.3,-0.5,-1.1,-0.6,-0.699999999999999,-1
"91",-0.2,-0.2,-0.800000000000001,-0.7,-0.3,-0.7,-0.600000000000001,-0.899999999999999,-0.2,-0.3,-0.7,-1,-1,-0.3,-1,-1.5,-0.2,-0.6,-0.3,-0.600000000000001,-0.6,-0.899999999999999,-0.4,-0.699999999999999,-0.4,-0.499999999999999,-0.6,-1.4,-0.7,-0.5,-0.5,-0.7,-0.3,-0.2,-0.600000000000001,-1,-1.1,-0.800000000000001,-0.3,-0.5,-0.6,-0.8,-1,-0.8,-0.7,-0.9,-0.699999999999999,-0.6,-1.1,-0.3,-0.9,-0.4,-0.5,-0.7,-0.7,-1,-1.1,-0.6,-0.7,-0.600000000000001,-0.800000000000001,-0.5,-0.3,-0.600000000000001,-0.1,-0.5,-1.3,-1.1,-0.7,-1.2,-0.6,-0.799999999999999,-1.1
"92",-0.2,-0.1,-0.800000000000001,-0.7,-0.399999999999999,-0.6,-0.7,-1,-0.3,-0.3,-0.7,-1,-1,-0.3,-0.899999999999999,-1.4,-0.1,-0.6,-0.4,-0.5,-0.6,-0.899999999999999,-0.6,-0.5,-0.300000000000001,-0.399999999999999,-0.5,-1.2,-0.7,-0.399999999999999,-0.600000000000001,-0.7,-0.3,-0.2,-0.8,-0.9,-1,-0.700000000000001,-0.4,-0.6,-0.699999999999999,-0.699999999999999,-0.899999999999999,-0.8,-0.7,-0.9,-0.6,-0.699999999999999,-1,-0.3,-1,-0.4,-0.5,-0.7,-0.6,-1.2,-1.2,-0.600000000000001,-0.6,-0.8,-0.800000000000001,-0.5,-0.3,-0.5,-0.1,-0.5,-1.2,-1,-0.7,-1.3,-0.699999999999999,-0.6,-1.3
"93",-0.3,-0.1,-0.799999999999999,-0.6,-0.5,-0.6,-0.7,-1,-0.2,-0.3,-0.6,-0.899999999999999,-1,-0.3,-1.1,-1.4,-0.2,-0.7,-0.399999999999999,-0.5,-0.7,-0.9,-0.399999999999999,-0.5,-0.3,-0.5,-0.5,-1.1,-0.800000000000001,-0.399999999999999,-0.7,-0.8,-0.2,-0.3,-0.899999999999999,-0.899999999999999,-1,-0.700000000000001,-0.4,-0.6,-0.7,-0.899999999999999,-0.9,-0.9,-0.8,-0.899999999999999,-0.699999999999999,-0.5,-0.9,-0.2,-1.1,-0.600000000000001,-0.600000000000001,-0.800000000000001,-0.6,-1.5,-1.3,-0.500000000000001,-0.6,-0.8,-0.9,-0.5,-0.4,-0.3,-0.0999999999999999,-0.6,-1.3,-0.9,-0.8,-1.2,-0.600000000000001,-0.6,-1.2
"94",-0.2,-0.2,-0.799999999999999,-0.600000000000001,-0.399999999999999,-0.5,-0.7,-1,-0.2,-0.3,-0.699999999999999,-0.800000000000001,-0.9,-0.4,-1.2,-1.5,-0.3,-0.7,-0.399999999999999,-0.5,-0.800000000000001,-0.9,-0.6,-0.5,-0.2,-0.5,-0.5,-1,-0.7,-0.6,-0.600000000000001,-0.8,-0.3,-0.4,-1,-0.699999999999999,-0.8,-0.699999999999999,-0.4,-0.600000000000001,-0.8,-0.8,-1,-0.8,-0.7,-0.999999999999999,-0.6,-0.600000000000001,-0.800000000000001,-0.2,-1.1,-0.6,-0.699999999999999,-0.7,-0.7,-1.6,-1.4,-0.500000000000001,-0.7,-0.699999999999999,-0.699999999999999,-0.5,-0.4,-0.3,-0.0999999999999999,-0.6,-1.3,-1,-0.8,-1.2,-0.5,-0.5,-1.2
"95",-0.2,-0.1,-0.799999999999999,-0.600000000000001,-0.5,-0.600000000000001,-0.7,-1.1,-0.2,-0.3,-0.7,-0.9,-0.9,-0.4,-1.1,-1.3,-0.3,-0.7,-0.5,-0.6,-0.9,-0.9,-0.7,-0.5,-0.300000000000001,-0.5,-0.5,-1.2,-0.8,-0.5,-0.600000000000001,-0.7,-0.3,-0.600000000000001,-0.899999999999999,-0.8,-0.6,-0.700000000000001,-0.5,-0.6,-0.899999999999999,-1,-0.9,-0.899999999999999,-0.7,-1,-0.700000000000001,-0.5,-0.899999999999999,-0.2,-1.1,-0.600000000000001,-0.6,-0.600000000000001,-0.7,-1.7,-1.4,-0.6,-0.7,-0.699999999999999,-0.800000000000001,-0.5,-0.3,-0.4,-0.0999999999999999,-0.5,-1.4,-1,-0.899999999999999,-1.3,-0.6,-0.699999999999999,-1.3
"96",-0.3,-0.2,-0.6,-0.699999999999999,-0.600000000000001,-0.600000000000001,-0.7,-1,-0.1,-0.2,-0.9,-1,-0.9,-0.3,-1.2,-1.3,-0.2,-0.7,-0.399999999999999,-0.4,-0.9,-0.800000000000001,-0.600000000000001,-0.5,-0.2,-0.699999999999999,-0.6,-1.2,-0.9,-0.700000000000001,-0.7,-0.600000000000001,-0.3,-0.6,-0.899999999999999,-0.800000000000001,-0.6,-1.1,-0.5,-0.6,-0.899999999999999,-0.8,-0.800000000000001,-1,-0.7,-0.800000000000001,-0.7,-0.5,-0.800000000000001,-0.2,-1.1,-0.699999999999999,-0.6,-0.4,-0.600000000000001,-1.6,-1.4,-0.4,-0.8,-0.899999999999999,-0.799999999999999,-0.5,-0.4,-0.2,-0.0999999999999999,-0.6,-1.3,-0.699999999999999,-0.800000000000001,-1.1,-0.7,-0.6,-1.3
"97",-0.2,-0.2,-0.6,-0.7,-0.600000000000001,-0.8,-0.600000000000001,-0.9,0,-0.2,-0.8,-0.9,-0.8,-0.4,-1,-1.3,-0.2,-0.7,-0.399999999999999,-0.300000000000001,-0.8,-0.700000000000001,-0.6,-0.5,-0.2,-0.699999999999999,-0.5,-1.3,-0.9,-0.699999999999999,-0.600000000000001,-0.6,-0.2,-0.5,-0.9,-0.6,-0.5,-1,-0.6,-0.5,-0.800000000000001,-0.7,-0.8,-0.9,-0.7,-0.700000000000001,-0.5,-0.6,-0.700000000000001,-0.2,-1,-0.600000000000001,-0.6,-0.4,-0.4,-1.5,-1.3,-0.399999999999999,-0.8,-0.899999999999999,-0.699999999999999,-0.5,-0.3,-0.2,-0.2,-0.6,-1.3,-0.700000000000001,-0.8,-1.1,-0.699999999999999,-0.699999999999999,-1.2
"98",-0.2,-0.1,-0.6,-0.8,-0.600000000000001,-0.699999999999999,-0.5,-0.899999999999999,0,-0.2,-0.699999999999999,-0.9,-0.7,-0.4,-0.899999999999999,-1.3,-0.2,-0.7,-0.399999999999999,-0.2,-0.8,-0.699999999999999,-0.699999999999999,-0.4,-0.2,-0.5,-0.4,-1.4,-0.899999999999999,-0.699999999999999,-0.7,-0.6,-0.2,-0.6,-0.9,-0.5,-0.399999999999999,-0.9,-0.4,-0.600000000000001,-0.700000000000001,-0.800000000000001,-0.8,-0.8,-0.6,-0.800000000000001,-0.4,-0.5,-0.6,-0.2,-0.9,-0.5,-0.6,-0.4,-0.399999999999999,-1.4,-1.3,-0.399999999999999,-0.7,-0.8,-0.6,-0.600000000000001,-0.3,-0.2,-0.1,-0.6,-1.2,-0.699999999999999,-0.600000000000001,-1.1,-0.699999999999999,-0.6,-1.3
"99",-0.2,0.1,-0.5,-0.7,-0.6,-0.300000000000001,-0.2,-0.699999999999999,0,-0.1,-0.7,-0.800000000000001,-0.8,-0.3,-0.700000000000001,-1,-0.1,-0.399999999999999,-0.0999999999999996,-0.0999999999999996,-0.9,-0.399999999999999,-0.600000000000001,-0.299999999999999,0,-0.299999999999999,-0.2,-1,-0.8,-0.4,-0.5,-0.7,-0.2,-0.399999999999999,-0.8,-0.3,-0.3,-0.6,-0.3,-0.4,-0.5,-0.5,-0.6,-0.7,-0.6,-0.5,-0.199999999999999,-0.399999999999999,-0.5,-0.2,-0.699999999999999,-0.5,-0.600000000000001,-0.2,-0.0999999999999996,-1.2,-1.1,-0.0999999999999996,-0.6,-0.7,-0.399999999999999,-0.4,-0.2,0,-0.1,-0.4,-1.1,-0.199999999999999,-0.399999999999999,-0.799999999999999,-0.5,-0.600000000000001,-1.1
"100",0.0999999999999999,0.5,0,-0.100000000000001,0,0.7,0.7,0.0999999999999996,0.6,0.2,0,-0.0999999999999996,-0.2,-0.0999999999999996,0.4,0.799999999999999,0.2,0.5,0.600000000000001,0.7,-0.5,0.399999999999999,-0.199999999999999,0.399999999999999,0.5,0.700000000000001,0.4,0.0999999999999996,-0.2,0.4,0.199999999999999,-0.4,0.2,0.3,-0.2,0.6,0.3,0.6,0.1,0.2,0.2,0.399999999999999,0.0999999999999996,-0.2,-0.2,0.9,0.5,0.2,0.5,0,0,0.0999999999999996,-0.199999999999999,0.6,0.7,0,-0.4,0.699999999999999,0,-0.0999999999999996,0.4,0.4,0.2,0.5,0.0999999999999999,-0.1,0.0999999999999996,0.700000000000001,0.4,0.0999999999999996,-0.100000000000001,0,-0.199999999999999
"101",0.3,0.7,0.299999999999999,0.399999999999999,0.3,1.2,1.3,0.7,0.9,0.5,0.4,0.5,0.4,0.2,1.3,2,0.6,0.9,1.3,1,-0.0999999999999996,0.9,0,0.800000000000001,0.7,1.4,0.8,0.800000000000001,0.3,0.999999999999999,0.9,0.2,0.5,0.9,0.399999999999999,1.1,1,1.3,0.5,0.6,0.700000000000001,0.899999999999999,0.8,0.1,0.2,1.6,0.999999999999999,0.5,1.3,0.2,0.5,0.4,0.399999999999999,1.1,1.2,0.799999999999999,0.2,1.2,0.5,0.5,1.2,0.699999999999999,0.7,1,0.2,0.2,0.800000000000001,1.3,0.9,0.6,0.2,0.5,0.5
"102",0.5,1,0.700000000000001,0.5,0.7,1.4,1.5,1,1,0.6,0.7,0.9,0.8,0.5,1.4,2.2,0.7,1.2,1.6,1.1,0.199999999999999,1.3,0.2,1.2,0.8,1.7,0.899999999999999,1.2,0.7,1.3,1.3,0.5,0.6,1.2,0.600000000000001,1.3,1.3,1.6,0.8,0.7,0.9,1.2,1.2,0.5,0.5,2,1.2,0.7,1.9,0.3,0.699999999999999,0.7,0.8,1.1,1.4,1.2,0.5,1.4,0.899999999999999,0.899999999999999,1.6,0.800000000000001,1,1.3,0.5,0.4,1.2,1.6,1.1,1,0.4,0.800000000000001,0.799999999999999
"103",0.6,1.2,0.9,0.5,0.699999999999999,1.3,1.4,1.3,1,0.7,0.800000000000001,0.9,0.8,0.5,1.4,2,0.8,1.3,1.6,1.1,0.199999999999999,1.5,0.2,1.2,0.8,1.6,1.1,1.3,0.600000000000001,1.2,1.5,0.7,0.7,1.3,0.7,1.4,1.1,1.5,0.8,0.7,1,1.1,1.5,0.6,0.6,2.1,1.1,0.7,2,0.3,0.9,0.8,1,1.2,1.4,1.1,0.8,1.4,1.1,1.1,1.8,0.9,1.1,1.4,0.5,0.6,1.3,1.3,1.1,1,0.5,1,0.9
"104",0.7,1.2,0.9,0.4,0.8,1.3,1.5,1.3,1,0.8,0.800000000000001,0.9,1,0.5,1.3,1.7,0.8,1.3,1.7,1.1,0.3,1.4,0.3,0.9,0.800000000000001,1.4,1.1,1.2,0.600000000000001,1.3,1.7,0.8,0.7,1.2,0.8,1.4,1.2,1.3,1,0.8,1.1,1.1,1.5,0.7,0.7,2,0.800000000000001,0.8,1.9,0.4,1,0.7,1.1,1,1.3,1,1,1.4,1.2,1.2,1.8,0.800000000000001,1.1,1.5,0.6,0.7,1.4,1.2,1,1.1,0.6,0.800000000000001,1.1
"105",0.8,1.3,0.9,0.3,0.8,1.3,1.6,1.3,1,0.8,0.8,0.899999999999999,1.2,0.7,1.2,1.7,0.9,1.4,1.7,1.3,0.4,1.3,0.3,0.800000000000001,0.8,1.5,1,1.2,0.600000000000001,1.4,1.9,1,0.7,1.2,0.899999999999999,1.5,1.2,1.2,1.1,0.8,1.1,1.1,1.5,0.9,0.8,1.9,0.800000000000001,0.699999999999999,1.8,0.4,1.1,0.8,1.3,1.2,1.3,1.3,1.2,1.3,1.3,1.2,1.9,0.799999999999999,1.1,1.5,0.8,0.8,1.4,0.9,1.1,1.2,0.7,0.699999999999999,1.1
